authority,region,location,sampleID,Aluminium,Ammonium,Conductivity,Fluoride,Iron,Nitrate,pH,Sodium,Total Chlorine,Turbidity
16,1098,loc5680,7402,NA,NA,NA,NA,NA,10.85,7.29,NA,NA,NA
16,1099,loc5763,7403,NA,NA,730,NA,NA,6.29,7.3,NA,0.15,0.35
16,1099,loc5764,7404,NA,NA,728,NA,NA,7.85,7.3,NA,0.15,0.23
16,1099,loc5765,7405,NA,NA,728,NA,NA,14,7.3,NA,0.24,0.39
16,1100,loc5766,7406,NA,NA,658,0.08,NA,13.1,7.4,13,0.21,0.46
16,1100,loc5767,7407,NA,NA,659,NA,NA,NA,7.3,NA,0.15,0.41
16,1100,loc5768,7408,NA,NA,655,NA,NA,NA,7.3,NA,NA,0.28
16,1101,loc5769,7409,NA,NA,285,NA,NA,12.3,7.1,NA,0.09,0.2
16,1101,loc5770,7410,NA,NA,326,NA,NA,10.9,7.4,7.9,0.16,0.38
16,1101,loc5771,7411,NA,NA,283,NA,NA,12.4,7.1,NA,0.06,0.04
16,1102,loc5772,7412,NA,NA,293,NA,NA,21.1,6.6,NA,0.28,0.4
16,1102,loc5773,7413,NA,NA,296,NA,NA,22.4,6.6,NA,0.33,0.2
16,1102,loc5774,7414,NA,NA,318,NA,NA,18.5,6.9,NA,0.37,0.4
16,1102,loc5775,7415,NA,NA,295,NA,NA,18.7,6.6,NA,0.31,0.4
16,1102,loc5776,7416,NA,NA,317,NA,NA,13.6,6.8,8.5,0.34,0.44
16,1103,loc5777,7417,NA,NA,559,NA,NA,22.1,7.3,NA,0.15,0.47
16,1103,loc5778,7418,NA,NA,602,NA,NA,25,7.1,NA,0.34,0.6
16,1103,loc5779,7419,NA,NA,605,NA,NA,25.1,7.1,NA,0.32,0.5
16,1103,loc5779,7420,NA,NA,567,NA,NA,17.8,7.1,10.1,0.29,0.25
16,1103,loc5780,7421,NA,NA,563,NA,NA,21.9,7.2,NA,0.22,0.24
16,1104,loc5781,7422,NA,NA,508,NA,NA,1.73,7.3,12.4,0.62,0.31
16,1104,loc5782,7423,NA,NA,507,NA,NA,5.58,7.4,NA,0.43,0.5
16,1104,loc5783,7424,NA,NA,507,NA,NA,5.69,7.5,NA,0.17,0.16
16,1105,loc5784,7425,52.4,NA,472,0.65,NA,16.4,7.1,NA,0.44,0.28
16,1105,loc5785,7426,64.1,NA,475,0.7,NA,3.77,7.2,NA,0.72,0.35
16,1105,loc5786,7427,49.8,NA,470,0.61,NA,2.92,7.2,9.7,0.76,0.63
16,1106,loc5787,7428,NA,NA,357,NA,NA,19.2,7.1,NA,0.31,0.2
16,1106,loc5788,7429,NA,NA,332,NA,NA,17.6,7.4,9.4,0.32,0.23
16,1106,loc5789,7430,NA,NA,358,NA,NA,19.2,7.1,NA,0.24,0.2
16,1107,loc5790,7431,NA,NA,240,NA,NA,6.16,6.9,NA,0.39,0.2
16,1107,loc5791,7432,NA,NA,240,NA,NA,6.21,6.7,NA,0.38,0.3
16,1107,loc5792,7433,NA,NA,306,NA,NA,3.6,7.1,NA,0.42,0.12
16,1107,loc5793,7434,NA,NA,306,0.15,NA,3.47,7.2,14.2,0.39,0.19
16,1107,loc5794,7435,NA,NA,303,NA,NA,3.88,7.1,NA,0.31,0.22
16,1107,loc5794,7436,NA,NA,240,NA,NA,3.67,6.9,NA,0.41,0.29
16,1107,loc5795,7437,NA,NA,303,NA,NA,3.63,7,NA,0.35,0.34
16,1107,loc5795,7438,NA,NA,310,NA,NA,3.06,7.1,NA,0.38,0.09
16,1107,loc5796,7439,NA,NA,452,NA,NA,2.03,7.4,NA,0.41,0.37
16,1108,loc5797,7440,NA,NA,568,NA,NA,14.7,7.4,10.1,0.59,0.32
16,1108,loc5798,7441,NA,NA,710,NA,NA,NA,7.1,NA,0.43,0.44
16,1108,loc5799,7442,NA,NA,714,NA,NA,NA,7.1,NA,0.41,0.58
16,1108,loc5800,7443,NA,NA,477,NA,NA,NA,7.4,NA,0.47,0.44
16,1108,loc5680,7444,NA,NA,NA,NA,13,19.27,7.1,NA,NA,NA
16,1108,loc5680,7445,NA,NA,NA,NA,NA,18.34,7.1,NA,NA,NA
16,1108,loc5680,7446,NA,NA,NA,NA,NA,20.56,7.57,NA,NA,NA
16,1108,loc5680,7447,NA,0.05,483,NA,NA,15.15,7.3,NA,NA,NA
16,1108,loc5680,7448,NA,NA,NA,NA,NA,17.41,7.28,NA,NA,NA
16,1109,loc5801,7449,NA,NA,605,NA,NA,NA,7.5,NA,0.43,0.44
16,1109,loc5802,7450,NA,NA,605,NA,NA,NA,7.5,NA,0.45,0.24
16,1109,loc5803,7451,NA,NA,605,0.39,NA,NA,7.4,16.6,0.24,0.34
16,1110,loc5804,7452,38.7,NA,671,NA,NA,7.86,7.3,15.1,0.37,0.57
16,1110,loc5805,7453,NA,NA,672,NA,NA,NA,7.4,NA,0.56,0.38
16,1110,loc5806,7454,NA,NA,687,NA,NA,4.52,7.4,NA,0.3,0.2
16,1110,loc5807,7455,NA,0.011,653,NA,NA,NA,7.5,NA,0.5,0.72
16,1110,loc5808,7456,NA,NA,690,NA,NA,5.9,7.4,NA,0.32,0.3
16,1111,loc5809,7457,11.2,NA,441,NA,NA,NA,7,NA,0.54,0.25
16,1111,loc5810,7458,20.8,NA,437,NA,NA,NA,7.1,NA,0.65,0.19
16,1112,loc5811,7459,NA,NA,612,NA,NA,8.36,7.3,26.8,0.32,0.31
16,1112,loc5812,7460,NA,NA,649,NA,NA,9.52,7.4,NA,0.65,1.5
16,1112,loc5813,7461,NA,NA,644,NA,NA,10,7.5,NA,0.37,1.3
16,1112,loc5814,7462,NA,NA,551,NA,NA,9.85,8.7,NA,0.58,0.2
16,1112,loc5815,7463,NA,NA,650,NA,NA,9.93,7.5,NA,0.23,1.6
16,1113,loc5816,7464,38,NA,462,0.7,NA,NA,7.3,NA,0.84,0.43
16,1113,loc5817,7465,NA,NA,708,NA,NA,NA,7.4,NA,NA,0.74
16,1113,loc5818,7466,NA,NA,690,NA,NA,20,7.5,16.9,0.07,1.15
17,1114,loc5819,7467,50,0.07,456,NA,100,NA,7.2,NA,NA,0.5
17,1114,loc5820,7468,50,0.07,439,NA,100,NA,6.9,NA,NA,0.5
17,1114,loc5821,7469,50,0.07,468,0.72,100,NA,7.2,NA,NA,0.5
17,1114,loc5822,7470,50,0.07,441,0.1,100,NA,7.4,NA,NA,0.5
17,1114,loc5823,7471,24,0.0129,405,0.5,90,8.9,6.954,NA,NA,0.5
17,1114,loc5824,7472,50,0.07,452,0.78,100,NA,7.3,NA,NA,0.5
17,1114,loc5825,7473,50,0.07,468,0.65,100,NA,7.1,NA,NA,0.5
17,1114,loc5826,7474,50,0.07,449,NA,100,NA,6.9,NA,NA,0.5
17,1114,loc5827,7475,50,0.07,495,0.6,207,NA,7.2,NA,NA,1.51
17,1114,loc5828,7476,17,0.03,457,0.8,7.2,2,7.35,NA,NA,0.5
17,1114,loc5829,7477,50,0.07,483,NA,100,NA,7.5,NA,NA,0.5
17,1114,loc5830,7478,50,0.07,459,0.63,100,NA,7.2,NA,NA,0.5
17,1114,loc5831,7479,50,0.07,387,NA,100,NA,7.1,NA,NA,0.5
17,1114,loc5832,7480,10,0.23,533,0.8,7.2,8.9,6.72,13.8,NA,0.5
17,1114,loc5833,7481,50,0.07,306,0.73,100,NA,7.5,NA,NA,0.5
17,1114,loc5834,7482,50,0.07,462,0.68,100,NA,7.2,NA,NA,0.5
17,1114,loc5835,7483,50,0.07,453,0.62,100,NA,7.2,NA,NA,0.5
17,1114,loc5836,7484,50,0.07,396,0.47,100,NA,7.3,NA,NA,0.5
17,1115,loc5837,7485,56,0.07,260,NA,100,NA,7.4,NA,NA,0.5
17,1115,loc5838,7486,57,0.07,237,0.63,100,NA,7.5,NA,NA,0.54
17,1115,loc5839,7487,50,0.07,244,0.54,100,NA,7.8,NA,NA,0.5
17,1115,loc5840,7488,50,0.07,216,0.61,100,NA,7.1,NA,NA,0.5
17,1115,loc5841,7489,50,0.07,225,0.54,100,NA,7.4,NA,NA,0.5
17,1115,loc5842,7490,23,0.0129,218.6,1,14,2,7.07,NA,NA,0.5
17,1115,loc5843,7491,50,0.07,219,0.8,100,NA,7.2,NA,NA,0.5
17,1115,loc5844,7492,50,0.07,220,0.64,100,NA,7.6,NA,NA,0.5
17,1115,loc5845,7493,50,0.07,217,NA,100,NA,7.3,NA,NA,0.5
17,1115,loc5846,7494,50,0.07,206,0.45,100,NA,7.3,NA,NA,0.5
17,1115,loc5847,7495,50,0.07,227,0.87,100,NA,7.1,NA,NA,0.5
17,1115,loc5848,7496,59,0.0129,233,0.8,31,2,6.891,NA,NA,0.5
17,1116,loc5849,7497,50,0.07,343,0.59,100,NA,7.5,NA,NA,0.5
17,1116,loc5850,7498,118,0.0129,342,1,8,2,7.48,NA,NA,0.5
17,1116,loc5851,7499,29,0.012,329,0.7,8,2,6.7,NA,NA,0.5
17,1116,loc5852,7500,50,0.07,331,0.8,100,NA,7.4,NA,NA,0.5
17,1116,loc5853,7501,50,0.07,318,NA,100,NA,7.2,NA,NA,0.5
17,1116,loc5854,7502,50,0.07,266,0.62,100,NA,7.3,NA,NA,0.5
17,1116,loc5855,7503,50,0.07,360,0.8,100,NA,7.5,NA,NA,0.5
17,1116,loc5856,7504,50,0.07,313,0.7,100,NA,7.1,NA,NA,0.5
17,1116,loc5857,7505,50,0.07,325,0.68,100,NA,7.1,NA,NA,0.5
17,1116,loc5858,7506,50,0.07,330,0.8,100,NA,7.1,NA,NA,0.5
17,1116,loc5859,7507,50,0.07,265,0.64,100,NA,7.2,NA,NA,0.5
17,1116,loc5860,7508,50,0.08,373,0.8,100,NA,7.2,NA,NA,0.5
17,1117,loc5861,7509,50,0.07,584,NA,100,NA,7.1,NA,NA,0.5
17,1117,loc5862,7510,50,0.07,584,NA,100,NA,7.3,NA,NA,0.5
17,1117,loc5863,7511,50,0.07,544,NA,100,NA,7.3,NA,NA,0.5
17,1117,loc5864,7512,50,0.07,512,NA,100,NA,7.4,NA,NA,0.5
17,1117,loc5865,7513,50,0.07,589,NA,100,NA,7.5,NA,NA,0.5
17,1117,loc5866,7514,50,0.07,549,NA,100,NA,7.5,NA,NA,0.5
17,1117,loc5867,7515,50,0.07,599,NA,100,NA,7.3,NA,NA,0.5
17,1117,loc5868,7516,50,0.07,578,NA,100,NA,7.2,NA,NA,0.5
17,1117,loc5869,7517,6,0.0129,606,0.3,7.2,2.17,6.95,NA,NA,0.5
17,1117,loc5869,7518,50,0.07,568,NA,100,NA,7.3,NA,NA,0.5
17,1117,loc5870,7519,50,0.13,597,NA,100,NA,7.3,NA,NA,0.5
17,1117,loc5871,7520,50,0.07,568,NA,100,NA,7.3,NA,NA,0.5
17,1117,loc5872,7521,50,0.07,325,NA,100,NA,7.3,NA,NA,0.5
17,1117,loc5873,7522,6,0.0129,589,0.4,7.2,2.38,7.085,NA,NA,0.5
17,1118,loc5874,7523,50,0.07,332,NA,100,NA,7.4,NA,NA,0.5
17,1118,loc5875,7524,50,0.07,334,0.63,100,NA,7.3,NA,NA,0.5
17,1118,loc5876,7525,50,0.07,370,NA,100,NA,7.3,NA,NA,0.5
17,1118,loc5877,7526,17,0.0129,362,0.6,7.2,8.9,6.793,NA,NA,0.5
17,1118,loc5878,7527,25,0.06,353,0.7,11,8.9,6.86,NA,NA,0.5
17,1118,loc5879,7528,50,0.07,312,0.8,100,NA,7.3,NA,NA,0.5
17,1118,loc5880,7529,50,0.07,336,0.64,100,NA,7.4,NA,NA,0.5
17,1118,loc5881,7530,50,0.07,321,NA,100,NA,7.2,NA,NA,0.5
17,1118,loc5882,7531,50,0.07,333,0.61,100,NA,7.3,NA,NA,0.5
17,1118,loc5883,7532,50,0.07,299,0.75,100,NA,7.3,NA,NA,0.5
17,1118,loc5884,7533,50,0.07,362,0.72,100,NA,7.5,NA,NA,0.5
17,1118,loc5885,7534,11,0.0129,341,0.7,72,8.9,6.76,23.9,NA,0.5
17,1118,loc5886,7535,50,0.07,316,0.63,100,NA,7.4,NA,NA,0.5
17,1118,loc5887,7536,50,0.12,325,0.64,100,NA,7.5,NA,NA,0.5
17,1118,loc5888,7537,50,0.07,304,NA,100,NA,7.4,NA,NA,0.5
17,1118,loc5889,7538,50,0.07,323,0.62,100,NA,7.3,NA,NA,0.5
17,1118,loc5890,7539,50,0.07,318,NA,100,NA,7.2,NA,NA,0.5
17,1118,loc5891,7540,50,0.07,309,0.6,100,NA,7.1,NA,NA,0.5
17,1118,loc5892,7541,50,0.07,323,NA,100,NA,7.4,NA,NA,0.5
17,1118,loc5893,7542,93,0.07,59,NA,100,NA,7.6,NA,NA,0.61
17,1118,loc5894,7543,50,0.07,323,NA,100,NA,7.4,NA,NA,0.5
17,1118,loc5895,7544,50,0.07,365,NA,100,NA,7.5,NA,NA,0.5
17,1118,loc5896,7545,50,0.07,312,0.64,100,NA,7.3,NA,NA,0.5
17,1118,loc5897,7546,50,0.07,309,NA,100,NA,7.3,NA,NA,0.5
17,1118,loc5898,7547,50,0.11,631,NA,100,NA,7.3,NA,NA,0.5
17,1118,loc5899,7548,50,0.07,264,0.78,100,NA,7.2,NA,NA,0.5
17,1118,loc5900,7549,50,0.07,292,NA,100,6.64,7.3,NA,NA,0.5
17,1118,loc5901,7550,16,0.0129,308,0.7,30,2,6.849,NA,NA,0.5
17,1119,loc5902,7551,50,0.07,619,NA,100,NA,7.2,NA,NA,0.5
17,1119,loc5903,7552,50,0.07,610,NA,100,NA,7.2,NA,NA,0.5
17,1119,loc5904,7553,50,0.07,653,NA,100,NA,7.3,NA,NA,0.5
17,1119,loc5904,7554,50,0.07,616,NA,100,NA,7.2,NA,NA,0.5
17,1119,loc5905,7555,50,0.07,570,NA,100,NA,7.3,NA,NA,0.5
17,1119,loc5906,7556,5,0.0129,638,0.1,7.2,10.99,6.86,NA,NA,0.5
17,1119,loc5907,7557,50,0.07,632,NA,100,NA,7.3,NA,NA,0.5
17,1119,loc5908,7558,50,0.07,605,NA,100,NA,7.3,NA,NA,0.5
17,1119,loc5908,7559,50,0.07,621,NA,100,NA,7.3,NA,NA,0.5
17,1119,loc5909,7560,50,0.07,536,NA,100,NA,7.3,NA,NA,0.5
17,1119,loc5910,7561,50,0.07,642,NA,100,NA,7.2,NA,NA,0.5
17,1120,loc5911,7562,50,0.07,325,NA,100,NA,7.5,NA,NA,0.5
17,1120,loc5911,7563,50,0.07,450,NA,100,NA,7.2,NA,NA,0.5
17,1121,loc5912,7564,50,0.07,561,NA,100,NA,7.3,NA,NA,0.5
17,1122,loc5913,7565,50,0.07,194,NA,100,NA,6.6,NA,NA,0.5
17,1122,loc5913,7566,364,0.07,217,NA,402,NA,6.6,NA,NA,2.88
17,1123,loc5914,7567,50,0.07,82,NA,100,NA,6.4,NA,NA,0.5
17,1124,loc5915,7568,50,0.07,273,NA,100,NA,6.9,NA,NA,0.5
17,1124,loc5915,7569,50,0.07,303,NA,100,NA,6.9,NA,NA,0.5
17,1125,loc5916,7570,50,0.07,686,NA,100,NA,7.2,NA,NA,0.5
17,1125,loc5916,7571,50,0.07,676,NA,100,NA,7.2,NA,NA,0.5
17,1126,loc5917,7572,50,0.07,410,NA,100,NA,7.8,NA,NA,0.5
17,1126,loc5917,7573,50,0.07,341,NA,100,NA,7.8,NA,NA,0.5
17,1127,loc5918,7574,50,0.07,582,NA,100,NA,7.9,NA,NA,0.5
17,1127,loc5918,7575,50,0.07,579,NA,100,NA,7.4,NA,NA,0.5
17,1128,loc5919,7576,50,0.07,716,NA,100,NA,7.2,NA,NA,0.5
17,1128,loc5919,7577,50,0.23,1339,NA,100,NA,6.9,NA,NA,0.5
17,1129,loc5920,7578,50,0.07,325,NA,100,NA,7.5,NA,NA,0.5
17,1129,loc5920,7579,50,0.07,368,NA,215,NA,7.4,NA,NA,1.55
17,1130,loc5921,7580,50,0.07,687,NA,100,NA,7.5,NA,NA,0.5
17,1130,loc5921,7581,50,0.07,599,NA,100,NA,7.5,NA,NA,0.5
17,1131,loc5922,7582,50,0.07,399,NA,100,NA,7.2,NA,NA,0.5
17,1131,loc5922,7583,50,0.07,376,NA,100,NA,7.1,NA,NA,0.5
17,1132,loc5923,7584,50,0.07,489,NA,100,NA,7.1,NA,NA,0.5
17,1132,loc5923,7585,50,0.07,407,NA,100,NA,7.1,NA,NA,0.5
17,1133,loc5924,7586,50,0.07,551,NA,100,NA,7.2,NA,NA,0.5
17,1133,loc5924,7587,50,0.07,522,NA,100,NA,7.2,NA,NA,0.5
17,1134,loc5925,7588,50,0.07,699,NA,100,NA,7.1,NA,NA,0.5
17,1134,loc5925,7589,50,0.18,689,NA,100,NA,7.1,NA,NA,0.5
17,1135,loc5926,7590,50,0.07,223,NA,100,NA,6.7,NA,NA,0.5
17,1135,loc5927,7591,50,0.07,263,NA,100,NA,7,NA,NA,0.5
17,1136,loc5928,7592,50,0.07,738,NA,100,NA,7.3,NA,NA,0.5
17,1136,loc5928,7593,50,0.07,760,NA,100,NA,7.2,NA,NA,0.5
18,1137,loc5929,7594,14.9,NA,541,NA,NA,NA,6.98,NA,NA,NA
18,1137,loc5930,7595,88.3,NA,619,0.53,106,11.4,6.96,13.3,NA,0.55
18,1137,loc5931,7596,15.6,NA,549,0.7,NA,18.8,7.16,13.7,NA,0.16
18,1137,loc5932,7597,66.6,NA,580,NA,16.6,NA,7.3,NA,NA,0.24
18,1137,loc5932,7598,25.1,NA,622,NA,NA,NA,6.94,NA,NA,0.08
18,1137,loc5933,7599,103,NA,618,NA,114,NA,6.88,NA,NA,0.38
18,1137,loc5934,7600,40,NA,544,NA,125,NA,7.08,NA,NA,0.55
18,1137,loc5935,7601,37,NA,620,NA,37.6,NA,7.1,NA,NA,0.1
18,1137,loc87,7602,21.4,NA,619,NA,NA,NA,7.1,NA,NA,0.12
18,1137,loc87,7603,21.9,NA,446,NA,19.6,NA,6.98,NA,NA,0.12
18,1137,loc87,7604,62.1,NA,573,NA,15.6,NA,7.09,NA,NA,0.23
18,1137,loc5936,7605,56,NA,449,NA,89.2,NA,6.77,NA,NA,0.58
18,1137,loc5937,7606,15.1,NA,607,NA,NA,NA,7.23,NA,NA,0.07
18,1137,loc5938,7607,19.7,NA,487,NA,NA,NA,7.11,NA,NA,0.06
18,1137,loc5938,7608,39.1,NA,533,NA,NA,NA,7.27,NA,NA,0.17
18,1137,loc5939,7609,25.5,NA,535,NA,NA,NA,6.99,NA,NA,0.22
18,1138,loc5940,7610,NA,NA,206,0.03,NA,3.39,7.61,8.4,NA,0.1
18,1138,loc5941,7611,NA,NA,215,NA,NA,NA,7.44,NA,NA,0.11
18,1138,loc5942,7612,NA,NA,192,NA,NA,NA,7.68,NA,NA,0.04
18,1138,loc5942,7613,NA,NA,209,NA,NA,NA,7.48,NA,NA,0.03
18,1138,loc5942,7614,NA,NA,206,NA,NA,NA,7.69,NA,NA,NA
18,1139,loc5943,7615,16.2,NA,188,NA,32,NA,7.59,NA,NA,0.14
18,1139,loc5944,7616,NA,NA,606,NA,NA,NA,7.45,NA,NA,NA
18,1140,loc5945,7617,98,NA,303,NA,155,NA,7.15,NA,NA,0.38
18,1140,loc5946,7618,34.6,NA,329,NA,NA,NA,7.07,NA,NA,NA
18,1140,loc5947,7619,24.3,0.015,284,NA,7.7,NA,7.63,NA,NA,0.18
18,1140,loc5948,7620,74.7,NA,289,NA,20,NA,7.36,NA,NA,0.65
18,1140,loc5949,7621,63,NA,322,NA,11.2,NA,7.73,NA,NA,0.15
18,1140,loc5950,7622,57.2,0.017,326,NA,18.2,NA,7.75,NA,NA,0.1
18,1140,loc5951,7623,20.6,NA,293,NA,31.2,NA,7.16,NA,NA,0.1
18,1140,loc5952,7624,21.6,NA,292,NA,28.7,NA,7.46,NA,NA,0.1
18,1140,loc5952,7625,23.6,NA,287,NA,26.3,NA,7.21,NA,NA,0.17
18,1140,loc5953,7626,31,NA,326,NA,5.4,NA,7.21,NA,NA,NA
18,1140,loc5953,7627,36.2,NA,289,0.72,11.9,3.6,7.23,10.5,NA,0.07
18,1140,loc5953,7628,11.4,NA,600,0.51,5.8,6.3,7.63,20.7,NA,0.06
18,1140,loc5954,7629,60.4,0.021,326,0.77,36.3,7.03,7.73,10.3,NA,0.11
18,1140,loc5954,7630,30.2,NA,266,NA,48.2,NA,7.27,NA,NA,0.11
18,1140,loc5955,7631,25.1,NA,285,NA,20.6,NA,7.61,NA,NA,0.12
18,1140,loc5956,7632,25,0.015,283,NA,18,NA,7.76,NA,NA,0.14
18,1140,loc5957,7633,33.6,NA,318,NA,6.5,NA,7.06,NA,NA,0.2
18,1140,loc5958,7634,62.9,NA,339,NA,116,NA,7.77,NA,NA,0.32
18,1140,loc5958,7635,57.8,NA,274,NA,124,NA,7.33,NA,NA,0.27
18,1140,loc5958,7636,34.8,NA,306,NA,41.7,NA,7.54,NA,NA,0.14
18,1140,loc5959,7637,50.8,0.019,324,NA,129,NA,7.67,NA,NA,0.39
18,1140,loc5960,7638,23.4,NA,293,NA,20.3,NA,7.66,NA,NA,0.11
18,1140,loc5961,7639,28.8,NA,321,NA,14.9,NA,7.32,NA,NA,0.05
18,1140,loc5962,7640,22.2,NA,291,NA,6.7,NA,7.62,NA,NA,0.1
18,1140,loc5963,7641,18.1,NA,291,0.71,17,12,7.46,10.1,NA,0.07
18,1140,loc5964,7642,31.2,NA,324,NA,15.2,NA,7.26,NA,NA,0.06
18,1140,loc5965,7643,23.5,NA,288,NA,11.2,NA,7.59,NA,NA,0.08
18,1140,loc5966,7644,23.2,NA,287,0.66,5.2,9.8,7.66,10,NA,0.13
18,1140,loc5967,7645,35.6,0.015,306,NA,17.3,NA,7.36,NA,NA,0.07
18,1140,loc5968,7646,61.8,NA,343,NA,15.9,NA,7.84,NA,NA,0.2
18,1140,loc5969,7647,49.4,NA,312,NA,94.6,NA,7.82,NA,NA,0.42
18,1140,loc5970,7648,19.6,NA,297,NA,55.7,NA,7.52,NA,NA,0.12
18,1140,loc5970,7649,32.5,NA,264,NA,26.1,NA,7.2,NA,NA,0.06
18,1140,loc5971,7650,21.6,NA,294,NA,5.2,NA,7.22,NA,NA,0.1
18,1140,loc5972,7651,22.9,NA,294,NA,7.9,NA,7.22,NA,NA,0.1
18,1140,loc5972,7652,39.3,NA,330,NA,6.2,NA,7.26,NA,NA,0.03
18,1140,loc5972,7653,30.2,NA,272,NA,NA,NA,7.17,NA,NA,0.08
18,1140,loc5973,7654,32.8,0.021,296,NA,61.5,NA,7.45,NA,NA,0.17
18,1140,loc5973,7655,33.5,NA,326,NA,90,NA,7.36,NA,NA,0.14
18,1140,loc5973,7656,32.3,NA,321,NA,NA,NA,7.14,NA,NA,0.1
18,1140,loc5973,7657,74,NA,308,0.71,50.9,11.7,7.59,9.8,NA,0.17
18,1140,loc5974,7658,29.2,0.015,315,NA,8.3,NA,7.06,NA,NA,0.09
18,1140,loc5975,7659,63.8,0.016,326,NA,15.2,NA,7.79,NA,NA,0.13
18,1140,loc5976,7660,40.2,NA,267,NA,76,NA,7.36,NA,NA,0.53
18,1140,loc5977,7661,41.4,0.015,301,NA,27.1,NA,7.47,NA,NA,0.13
18,1140,loc5977,7662,33.4,NA,286,NA,13.1,NA,7.18,NA,NA,0.06
18,1140,loc5978,7663,38.2,NA,287,NA,6,NA,7.14,NA,NA,0.16
18,1140,loc5979,7664,26.7,NA,286,NA,16.5,NA,7.68,NA,NA,0.12
18,1140,loc5979,7665,62.3,NA,322,NA,67,NA,7.33,NA,NA,0.36
18,1140,loc5980,7666,58,NA,342,NA,NA,NA,7.85,NA,NA,0.1
18,1140,loc5980,7667,43.9,NA,308,NA,10.8,NA,7.46,NA,NA,0.08
18,1140,loc5980,7668,80,NA,308,NA,13.5,NA,7.46,NA,NA,0.18
18,1140,loc5981,7669,10.5,NA,266,NA,12.2,NA,7.27,NA,NA,0.09
18,1140,loc5982,7670,33.1,NA,287,NA,16.3,NA,7.2,NA,NA,0.14
18,1140,loc5983,7671,66.1,NA,275,NA,15.2,NA,7.34,NA,NA,0.17
18,1140,loc5984,7672,35.4,NA,317,NA,92.5,NA,7.41,NA,NA,0.16
18,1140,loc5985,7673,21.5,NA,293,NA,27.3,NA,7.45,NA,NA,0.09
18,1140,loc5986,7674,32.4,NA,287,NA,10.5,NA,7.25,NA,NA,NA
18,1140,loc5987,7675,108,NA,341,NA,104,NA,7.8,NA,NA,0.87
18,1140,loc5987,7676,58.1,NA,309,NA,13.3,NA,7.44,NA,NA,0.11
18,1140,loc5988,7677,127,NA,341,NA,114,NA,8.02,NA,NA,0.47
18,1140,loc5988,7678,79.8,NA,308,NA,27.1,NA,7.6,NA,NA,0.16
18,1140,loc5989,7679,76.2,NA,310,NA,13.7,NA,7.44,NA,NA,0.13
18,1140,loc5990,7680,43.6,NA,293,NA,75.4,NA,7.53,NA,NA,0.28
18,1140,loc5991,7681,90.2,NA,549,NA,8.9,NA,7.33,NA,NA,0.41
18,1140,loc5992,7682,24.1,NA,288,NA,18.7,NA,7.76,NA,NA,0.13
18,1140,loc5993,7683,31,0.021,301,NA,15.8,NA,7.41,NA,NA,0.1
18,1140,loc5994,7684,28.1,NA,265,NA,5.8,NA,7.3,NA,NA,0.06
18,1140,loc5995,7685,15.8,NA,293,NA,8.7,NA,7.46,NA,NA,0.05
18,1140,loc5996,7686,37,NA,286,NA,10.2,NA,7.18,NA,NA,0.05
18,1140,loc5997,7687,64.3,NA,277,NA,18.3,NA,7.43,NA,NA,0.2
18,1140,loc5997,7688,35.1,NA,276,NA,30,NA,7.23,NA,NA,0.11
18,1140,loc5998,7689,22.6,NA,290,NA,28,NA,7.57,NA,NA,0.17
18,1140,loc5999,7690,56.7,NA,289,NA,150,NA,7.34,NA,NA,0.91
18,1140,loc6000,7691,27.6,NA,287,NA,16.4,NA,7.69,NA,NA,0.14
18,1141,loc6001,7692,13.3,NA,483,NA,69.5,NA,7.23,NA,NA,0.22
18,1141,loc6001,7693,11.8,NA,568,NA,59.9,NA,7.45,NA,NA,0.25
18,1141,loc6002,7694,20.3,NA,546,NA,7.9,NA,7.39,NA,NA,0.07
18,1141,loc6003,7695,21.3,NA,512,NA,97.9,NA,7.23,NA,NA,0.51
18,1141,loc6003,7696,16.9,NA,586,NA,49.6,NA,7.26,NA,NA,0.2
18,1141,loc6004,7697,14.8,NA,599,NA,13.7,NA,7.38,NA,NA,0.08
18,1141,loc6005,7698,26,0.015,580,NA,8.6,NA,7.21,NA,NA,0.07
18,1141,loc6006,7699,16.2,NA,496,NA,42.9,NA,7.14,NA,NA,0.1
18,1141,loc6007,7700,23.4,NA,601,NA,NA,NA,7.35,NA,NA,0.08
18,1141,loc6008,7701,22.3,NA,601,0.66,NA,11.8,7.35,104,NA,0.1
18,1141,loc6009,7702,16,NA,540,NA,81.3,NA,7.32,NA,NA,0.44
18,1141,loc6009,7703,8.4,NA,599,NA,7.9,NA,7.53,NA,NA,0.11
18,1142,loc6010,7704,2.6,NA,414,NA,6.1,NA,6.99,NA,NA,0.06
18,1142,loc6011,7705,1.3,NA,376,NA,NA,NA,6.89,NA,NA,NA
18,1142,loc6012,7706,NA,NA,384,NA,NA,NA,6.88,NA,NA,0.07
18,1142,loc6012,7707,NA,NA,415,NA,NA,NA,7,NA,NA,0.07
18,1142,loc5556,7708,NA,NA,416,0.05,NA,17.7,6.99,17.7,NA,0.11
18,1142,loc6013,7709,NA,NA,400,NA,4,NA,7.04,NA,NA,0.08
18,1142,loc6013,7710,2.1,NA,353,NA,NA,NA,6.92,NA,NA,NA
18,1142,loc6014,7711,NA,NA,389,0.05,NA,18.8,6.87,12.9,NA,0.07
18,1142,loc6015,7712,NA,NA,391,NA,3.8,NA,7.33,NA,NA,NA
